,id,date,MinerHR,NetworkHR,bitcoins/day,bitcoins/miner,bitcoin_price,usd/computer,TotalUSD Miner revenues,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,BMN price,AsicPrice,MinedCentral,mined,Cumulative Bitcoins,MinedUSD
3174,3174,18-09-17,27.88999939,6966000,3511620.117,0.007029793,4067.080078,28.59070015,7141020.11,0,-1,0,0,-1,0,0,0,,,,4067.080078
3175,3175,19-09-17,27.89999962,8556660,4247399.902,0.006924574,3897,26.98509979,8276058.71,0,-1,0,0,-1,0,0,0,,,,3897
3176,3176,20-09-17,27.90999985,6417490,3217820.068,0.006997234,3858.090088,26.99600029,6207319.855,0,-1,0,0,-1,0,0,0,,,,3858.090088
3177,3177,21-09-17,27.92000008,9653660,4672700.195,0.006757115,3612.679932,24.41130066,8440485.111,0,-1,0,0,-1,0,0,0,,,,3612.679932
3178,3178,22-09-17,27.93000031,7624200,3709320.068,0.006794241,3603.310059,24.48180008,6682915.156,0,-1,0,0,-1,0,0,0,,,,3603.310059
3179,3179,23-09-17,27.94000053,9105160,4349399.902,0.006673262,3777.290039,25.20680046,8214472.464,0,-1,0,0,-1,0,0,0,,,,3777.290039
3180,3180,24-09-17,27.95000076,7953300,3792360.107,0.006663678,3662.120117,24.40320015,6944039.121,0,-1,0,0,-1,0,0,0,,,,3662.120117
3181,3181,25-09-17,27.95999908,6856290,3419739.99,0.006972862,3927.5,27.3859005,6715514.406,0,-1,0,0,-1,0,0,0,,,,3927.5
3182,3182,26-09-17,27.96999931,7569350,3750179.932,0.006928767,3895.51001,26.99110031,7304431.731,0,-1,0,0,-1,0,0,0,,,,3895.51001
3183,3183,27-09-17,27.97999954,8063000,3962000,0.006874411,4208.560059,28.9314003,8337157.476,0,-1,0,0,-1,0,0,0,,,,4208.560059
3184,3184,28-09-17,27.98999977,9708510,4693899.902,0.006766345,4185.290039,28.31909943,9822666.253,0,-1,0,0,-1,0,0,0,,,,4185.290039
3185,3185,29-09-17,28,9269710,4455660.156,0.006729363,4164.100098,28.02169991,9276907.446,0,-1,0,0,-1,0,0,0,,,,4164.100098
3186,3186,30-09-17,28.10000038,7569350,3652879.883,0.006780366,4353.049805,29.51530075,7950584.03,0,-1,0,0,-1,0,0,0,,,,4353.049805
3187,3187,01-10-17,28.20000076,7130550,3488100.098,0.006897394,4394.640137,30.31159973,7664472.345,0,-1,0,0,-1,0,0,0,,,,4394.640137
3188,3188,02-10-17,28.29999924,8380130,4110939.941,0.006941396,4404.100098,30.57060051,9052495.499,0,-1,0,0,-1,0,0,0,,,,4404.100098
3189,3189,03-10-17,28.39999962,10223800,4880060.059,0.006777994,4320.089844,29.28149986,10541148.95,0,-1,0,0,-1,0,0,0,,,,4320.089844
3190,3190,04-10-17,28.5,7486250,3623459.961,0.006897219,4225.919922,29.14710045,7656225.818,0,-1,0,0,-1,0,0,0,,,,4225.919922
3191,3191,05-10-17,28.60000038,6983440,3445679.932,0.007055724,4322.75,30.50009918,7447406.462,0,-1,0,0,-1,0,0,0,,,,4322.75
3192,3192,06-10-17,28.70000076,8882940,4273040.039,0.006902909,4370.25,30.16740036,9337126.615,0,-1,0,0,-1,0,0,0,,,,4370.25
3193,3193,07-10-17,28.79999924,8827070,4166439.941,0.006796902,4437.029785,30.15810013,9243309.059,0,-1,0,0,-1,0,0,0,,,,4437.029785
3194,3194,08-10-17,28.89999962,10167900,4773600.098,0.00678395,4596.959961,31.18549919,10972024.26,0,-1,0,0,-1,0,0,0,,,,4596.959961
3195,3195,09-10-17,29,8994680,4323680.176,0.006970049,4772.97998,33.26789856,10318419.46,0,-1,0,0,-1,0,0,0,,,,4772.97998
3196,3196,10-10-17,29.10000038,8938810,4334520.02,0.007055443,4754.700195,33.54650116,10304671.59,0,-1,0,0,-1,0,0,0,,,,4754.700195
3197,3197,11-10-17,29.20000076,7765590,3771340.088,0.007090455,4830.77002,34.25239944,9109238.315,0,-1,0,0,-1,0,0,0,,,,4830.77002
3198,3198,12-10-17,29.29999924,8547740,4173819.824,0.007153523,5439.129883,38.90890121,11350974.07,0,-1,0,0,-1,0,0,0,,,,5439.129883
3199,3199,13-10-17,29.39999962,7597990,3963060.059,0.00766742,5640.129883,43.24520111,11176086.73,0,-1,0,0,-1,0,0,0,,,,5640.129883
3200,3200,14-10-17,29.5,7877320,3980199.951,0.007452782,5809.689941,43.29840088,11561863.81,0,-1,0,0,-1,0,0,0,,,,5809.689941
3201,3201,15-10-17,29.60000038,11601100,5200419.922,0.006634389,5697.390137,37.79869843,14814410.58,0,-1,0,0,-1,0,0,0,,,,5697.390137
3202,3202,16-10-17,29.70000076,10351800,4736839.844,0.006795154,5754.220215,39.10079956,13628409.79,0,-1,0,0,-1,0,0,0,,,,5754.220215
3203,3203,17-10-17,29.79999924,9756830,4518279.785,0.006900025,5595.22998,38.60720062,12640407.26,0,-1,0,0,-1,0,0,0,,,,5595.22998
3204,3204,18-10-17,29.89999962,8983430,4159399.902,0.006921969,5572.200195,38.5705986,11588504.47,0,-1,0,0,-1,0,0,0,,,,5572.200195
3205,3205,19-10-17,30,10589700,4833020.02,0.006845831,5699.580078,39.01839828,13773092.31,0,-1,0,0,-1,0,0,0,,,,5699.580078
3206,3206,20-10-17,30.10000038,10649200,4798939.941,0.00678211,5984.089844,40.58480072,14358643.88,0,-1,0,0,-1,0,0,0,,,,5984.089844
3207,3207,21-10-17,30.20000076,9102410,4160540.039,0.006901926,6013.22998,41.50289917,12509142.05,0,-1,0,0,-1,0,0,0,,,,6013.22998
3208,3208,22-10-17,30.29999924,10827700,4860660.156,0.006800983,5984.959961,40.70360184,14545428.21,0,-1,0,0,-1,0,0,0,,,,5984.959961
3209,3209,23-10-17,30.39999962,10173300,4646279.785,0.00694204,5895.299805,40.92539978,13695606.15,0,-1,0,0,-1,0,0,0,,,,5895.299805
3210,3210,24-10-17,30.5,9935310,4574580.078,0.007021658,5518.850098,38.75149918,12623210.86,0,-1,0,0,-1,0,0,0,,,,5518.850098
3211,3211,25-10-17,30.60000038,11006200,4908959.961,0.006824071,5733.899902,39.12850189,14073742.52,0,-1,0,0,-1,0,0,0,,,,5733.899902
3212,3212,26-10-17,30.70000076,12999800,4725299.805,0.005579575,5888.149902,32.85340118,13911636.79,0,-1,0,0,-1,0,0,0,,,,5888.149902
3213,3213,27-10-17,30.79999924,7510990,2933340.088,0.006014312,5767.680176,34.68859863,8459283.737,0,-1,0,0,-1,0,0,0,,,,5767.680176
3214,3214,28-10-17,30.89999962,6138790,2475080.078,0.006229238,5732.830078,35.71120071,7094606.759,0,-1,0,0,-1,0,0,0,,,,5732.830078
3215,3215,29-10-17,31,11122000,4407720.215,0.00614275,6140.529785,37.71969986,13532868.63,0,-1,0,0,-1,0,0,0,,,,6140.529785
3216,3216,30-10-17,31.10000038,10616500,4202180.176,0.006154938,6121.799805,37.6792984,12862452.89,0,-1,0,0,-1,0,0,0,,,,6121.799805
3217,3217,31-10-17,31.20000076,9966510,3913800.049,0.006126044,6447.669922,39.49869919,12617445.43,0,-1,0,0,-1,0,0,0,,,,6447.669922
3218,3218,01-11-17,31.29999924,7872100,4493879.883,0.008933984,6750.169922,60.30590057,15167226.41,0,-1,0,0,-1,0,0,0,,,,6750.169922
3219,3219,02-11-17,31.39999962,10833200,4305180.176,0.006239276,7030,43.86209869,15132708.32,0,-1,0,0,-1,0,0,0,,,,7030
3220,3220,03-11-17,31.5,8594310,3518540.039,0.006448104,7161.450195,46.17779922,12598924.62,0,-1,0,0,-1,0,0,0,,,,7161.450195
3221,3221,04-11-17,31.60000038,9388740,3796500,0.006389004,7387,47.1955986,14022372.75,0,-1,0,0,-1,0,0,0,,,,7387
3222,3222,05-11-17,31.70000076,10183200,3920320.068,0.00610192,7382.450195,45.04710007,14470783.83,0,-1,0,0,-1,0,0,0,,,,7382.450195
3223,3223,06-11-17,31.79999924,9605400,3805679.932,0.006299614,6958.209961,43.83399963,13240360,0,-1,0,0,-1,0,0,0,,,,6958.209961
3224,3224,07-11-17,31.89999962,11266500,4488259.766,0.006354036,7118.799805,45.23310089,15975511.37,0,-1,0,0,-1,0,0,0,,,,7118.799805
3225,3225,08-11-17,32,10399800,4124339.844,0.00634526,7458.790039,47.32799911,15381292.47,0,-1,0,0,-1,0,0,0,,,,7458.790039
3226,3226,09-11-17,32.09999847,11049800,4547660.156,0.006605544,7146.779785,47.20840073,16250562.84,0,-1,0,0,-1,0,0,0,,,,7146.779785
3227,3227,10-11-17,32.20000076,8139090,3639939.941,0.007200195,6570.310059,47.30749893,11957767,0,-1,0,0,-1,0,0,0,,,,6570.310059
3228,3228,11-11-17,32.29999924,5426060,2634120.117,0.007840134,6337,49.68289948,8346209.591,0,-1,0,0,-1,0,0,0,,,,6337
3229,3229,12-11-17,32.40000153,5426060,3167219.971,0.009456026,5857.319824,55.38700104,9275710.161,0,-1,0,0,-1,0,0,0,,,,5857.319824
3230,3230,13-11-17,32.5,9495610,5066779.785,0.008670867,6517.680176,56.51390076,16511825.08,0,-1,0,0,-1,0,0,0,,,,6517.680176
3231,3231,14-11-17,32.59999847,8681700,4430180.176,0.008317718,6598.77002,54.88669968,14616870.06,0,-1,0,0,-1,0,0,0,,,,6598.77002
3232,3232,15-11-17,32.70000076,10309500,5007020.02,0.007940713,7279,57.80039978,18223049.36,0,-1,0,0,-1,0,0,0,,,,7279
3233,3233,16-11-17,32.79999924,10309500,4805279.785,0.007644075,7843.939941,59.95970154,18846163.02,0,-1,0,0,-1,0,0,0,,,,7843.939941
3234,3234,17-11-17,32.90000153,11326900,4977339.844,0.007228566,7689.910156,55.5870018,19137648.11,0,-1,0,0,-1,0,0,0,,,,7689.910156
3235,3235,18-11-17,33,9224310,3979979.98,0.007119196,7776.939941,55.36560059,15476032.64,0,-1,0,0,-1,0,0,0,,,,7776.939941
3236,3236,19-11-17,33.00999832,10852100,4494879.883,0.006836279,8033.939941,54.92229843,18055797.51,0,-1,0,0,-1,0,0,0,,,,8033.939941
3237,3237,20-11-17,33.02000046,11869500,5033040.039,0.007000758,8238.200195,57.67359924,20731595.72,0,-1,0,0,-1,0,0,0,,,,8238.200195
3238,3238,21-11-17,33.02999878,11733900,4945600.098,0.006960736,8095.589844,56.35129929,20018774.96,0,-1,0,0,-1,0,0,0,,,,8095.589844
3239,3239,22-11-17,33.04000092,8342570,4212799.805,0.008342208,8230.69043,68.66210175,17337125.52,0,-1,0,0,-1,0,0,0,,,,8230.69043
3240,3240,23-11-17,33.04999924,10648600,4456839.844,0.006916334,8002.640137,55.34889984,17833242.71,0,-1,0,0,-1,0,0,0,,,,8002.640137
3241,3241,24-11-17,33.06000137,9977010,4192080.078,0.006945476,8201.459961,56.96300125,17190588.46,0,-1,0,0,-1,0,0,0,,,,8201.459961
3242,3242,25-11-17,33.06999969,10445700,4291279.785,0.006792873,8763.790039,59.53129959,18803937.52,0,-1,0,0,-1,0,0,0,,,,8763.790039
3243,3243,26-11-17,33.08000183,10244900,4207439.941,0.006792752,9326.589844,63.35319901,19620533.31,0,-1,0,0,-1,0,0,0,,,,9326.589844
3244,3244,27-11-17,33.09000015,11383200,4723000,0.006864681,9739.049805,66.85549927,22998766.11,0,-1,0,0,-1,0,0,0,,,,9739.049805
3245,3245,28-11-17,33.09999847,10445700,4390459.961,0.006956174,9908.230469,68.92340088,21750844.58,0,-1,0,0,-1,0,0,0,,,,9908.230469
3246,3246,29-11-17,33.11000061,11584000,4906799.805,0.007012437,9816.349609,68.83650208,24083431.17,0,-1,0,0,-1,0,0,0,,,,9816.349609
3247,3247,30-11-17,33.11999893,11182300,4716259.766,0.006984365,9916.540039,69.26069641,23384489.4,0,-1,0,0,-1,0,0,0,,,,9916.540039
3248,3248,01-12-17,33.13000107,12253600,5069100.098,0.006852651,10859.59961,74.41699982,27524198.72,0,-1,0,0,-1,0,0,0,,,,10859.59961
3249,3249,02-12-17,33.13999939,10780500,4405600.098,0.006771559,10895,73.77610016,23999506.53,0,-1,0,0,-1,0,0,0,,,,10895
3250,3250,03-12-17,33.15000153,11784900,4774899.902,0.00671571,11180.90039,75.08769989,26693840.09,0,-1,0,0,-1,0,0,0,,,,11180.90039
3251,3251,04-12-17,33.15999985,12119700,4977240.234,0.006808967,11616.90039,79.09909821,28910052.01,0,-1,0,0,-1,0,0,0,,,,11616.90039
3252,3252,05-12-17,33.16999817,11918800,4889359.863,0.00680354,11696.09961,79.57489777,28593219.99,0,-1,0,0,-1,0,0,0,,,,11696.09961
3253,3253,06-12-17,33.18000031,14867800,5214339.844,0.005818339,13709,79.76360321,35741692.46,0,-1,0,0,-1,0,0,0,,,,13709
3254,3254,07-12-17,33.18999863,11941700,4529220.215,0.006294113,16858,106.1060028,38176797.19,0,-1,0,0,-1,0,0,0,,,,16858
3255,3255,08-12-17,33.20000076,12337100,5182859.863,0.00697372,16057.09961,111.9779968,41610848.54,0,-1,0,0,-1,0,0,0,,,,16057.09961
3256,3256,09-12-17,33.20999908,13760600,5484180.176,0.006617794,14913.40039,98.69380188,40893887.39,0,-1,0,0,-1,0,0,0,,,,14913.40039
3257,3257,10-12-17,33.22000122,12969800,5016200.195,0.006424084,15037,96.59889984,37714301.17,0,-1,0,0,-1,0,0,0,,,,15037
3258,3258,11-12-17,33.22999954,13523400,5242279.785,0.006440723,16699.69922,107.5579987,43772247.82,0,-1,0,0,-1,0,0,0,,,,16699.69922
3259,3259,12-12-17,33.24000168,12337100,4975879.883,0.006703287,17178.09961,115.1500015,42738080.14,0,-1,0,0,-1,0,0,0,,,,17178.09961
3260,3260,13-12-17,33.25,14709600,5858600.098,0.006621474,16407.19922,108.6399994,48061609.47,0,-1,0,0,-1,0,0,0,,,,16407.19922
3261,3261,14-12-17,33.25999832,14630500,5914220.215,0.006722496,16531.09961,111.1299973,48884281.74,0,-1,0,0,-1,0,0,0,,,,16531.09961
3262,3262,15-12-17,33.27000046,13365200,5410399.902,0.006734056,17601.90039,118.5319977,47616660.08,0,-1,0,0,-1,0,0,0,,,,17601.90039
3263,3263,16-12-17,33.27999878,13523400,5343020.02,0.006574371,19343,127.1679993,51675018.12,0,-1,0,0,-1,0,0,0,,,,19343
3264,3264,17-12-17,33.29000092,14630500,5695879.883,0.006480156,19086.59961,123.6839981,54357489.37,0,-1,0,0,-1,0,0,0,,,,19086.59961
3265,3265,18-12-17,33.29999924,16946500,5724259.766,0.005624107,18960.5,106.6360016,54267413.64,0,-1,0,0,-1,0,0,0,,,,18960.5
3266,3266,19-12-17,33.31000137,13035800,4825200.195,0.006164847,17608.30078,108.552002,42481788.18,0,-1,0,0,-1,0,0,0,,,,17608.30078
3267,3267,20-12-17,33.31999969,12663300,5223180.176,0.006871683,16454.69922,113.0709991,42972929.38,0,-1,0,0,-1,0,0,0,,,,16454.69922
3268,3268,21-12-17,33.33000183,12290900,5557520.02,0.007535337,15561,117.2570038,43240284.51,0,-1,0,0,-1,0,0,0,,,,15561
3269,3269,22-12-17,33.34000015,14432400,6866899.902,0.007931544,13857.09961,109.9079971,47577657.98,0,-1,0,0,-1,0,0,0,,,,13857.09961
3270,3270,23-12-17,33.34999847,12942600,5606240.234,0.007222973,14548.7002,105.0849991,40781754.2,0,-1,0,0,-1,0,0,0,,,,14548.7002
3271,3271,24-12-17,33.36000061,14153100,5562240.234,0.006555325,13975.40039,91.61329651,38867267.17,0,-1,0,0,-1,0,0,0,,,,13975.40039
3272,3272,25-12-17,33.36999893,12570200,4753779.785,0.006309909,13917,87.81500244,33079176.64,0,-1,0,0,-1,0,0,0,,,,13917
3273,3273,26-12-17,33.38000107,13222000,5001240.234,0.006313016,15745.2998,99.40029907,39373013.44,0,-1,0,0,-1,0,0,0,,,,15745.2998
3274,3274,27-12-17,33.38999939,14525600,5469640.137,0.006286531,15378.2998,96.67620087,42056882.92,0,-1,0,0,-1,0,0,0,,,,15378.2998
3275,3275,28-12-17,33.40000153,13873800,5296660.156,0.006375631,14428.7998,91.99269867,38212224.51,0,-1,0,0,-1,0,0,0,,,,14428.7998
3276,3276,29-12-17,33.40999985,15363600,5696600.098,0.006193972,14427.90039,89.36599731,41094989.39,0,-1,0,0,-1,0,0,0,,,,14427.90039
3277,3277,30-12-17,33.41999817,13687500,5207140.137,0.00635699,12629.7998,80.28749847,32882568.74,0,-1,0,0,-1,0,0,0,,,,12629.7998
3278,3278,31-12-17,33.43000031,15177400,5165279.785,0.005688567,13860.09961,78.84410095,35795646.17,0,-1,0,0,-1,0,0,0,,,,13860.09961
3279,3279,01-01-18,33.43999863,14975600,4838819.824,0.005402459,13412.40039,72.4598999,32450094.45,0,-1,0,0,-1,0,0,0,,,,13412.40039
3280,3280,02-01-18,33.45000076,16415500,5573339.844,0.00567842,14740.7998,83.70449829,41077743.44,0,-1,0,0,-1,0,0,0,,,,14740.7998
3281,3281,03-01-18,33.45999908,15071600,5424379.883,0.00602125,15134.7002,91.12979889,41048181.64,0,-1,0,0,-1,0,0,0,,,,15134.7002
3282,3282,04-01-18,33.47000122,16127500,5756520.02,0.00597336,15155.2002,90.52749634,43620606.66,0,-1,0,0,-1,0,0,0,,,,15155.2002
3283,3283,05-01-18,33.47999954,13727600,4977720.215,0.006070037,16937.19922,102.8089981,42154319.47,0,-1,0,0,-1,0,0,0,,,,16937.19922
3284,3284,06-01-18,33.49000168,16127500,5588959.961,0.005802954,17135.80078,99.43830109,47885652.23,0,-1,0,0,-1,0,0,0,,,,17135.80078
3285,3285,07-01-18,33.5,15551600,5422220.215,0.005840054,16178.5,94.48329926,43861694.87,0,-1,0,0,-1,0,0,0,,,,16178.5
3286,3286,08-01-18,33.50999832,15935600,5539060.059,0.005823875,14970.40039,87.18569946,41460973.43,0,-1,0,0,-1,0,0,0,,,,14970.40039
3287,3287,09-01-18,33.52000046,15743600,5604839.844,0.005966686,14439.5,86.15599823,40465542.46,0,-1,0,0,-1,0,0,0,,,,14439.5
3288,3288,10-01-18,33.52999878,15935600,5590660.156,0.005881637,14890.7002,87.58170319,41624422.14,0,-1,0,0,-1,0,0,0,,,,14890.7002
3289,3289,11-01-18,33.54000092,18527500,6219879.883,0.005629868,13287.2998,74.80570221,41322704.38,0,-1,0,0,-1,0,0,0,,,,13287.2998
3290,3290,12-01-18,33.54999924,17087500,5685279.785,0.005581306,13812.7002,77.09290314,39264532.6,0,-1,0,0,-1,0,0,0,,,,13812.7002
3291,3291,13-01-18,33.56000137,16501300,4781939.941,0.004862705,14188.7998,68.99590302,33924994.25,0,-1,0,0,-1,0,0,0,,,,14188.7998
3292,3292,14-01-18,33.56999969,17165800,4857640.137,0.00474988,13619,64.68859863,33078100.51,0,-1,0,0,-1,0,0,0,,,,13619
3293,3293,15-01-18,33.58000183,16612000,4770240.234,0.004821354,13585.90039,65.50240326,32404004.33,0,-1,0,0,-1,0,0,0,,,,13585.90039
3294,3294,16-01-18,33.59000015,17608800,5187759.766,0.004948005,11348,56.15000153,29435348.91,0,-1,0,0,-1,0,0,0,,,,11348
3295,3295,17-01-18,33.59999847,18494700,5525200.195,0.005018917,11141.2002,55.91680145,30778680.75,0,-1,0,0,-1,0,0,0,,,,11141.2002
3296,3296,18-01-18,33.61000061,19159200,5638799.805,0.004945928,11250.59961,55.6446991,31719939.44,0,-1,0,0,-1,0,0,0,,,,11250.59961
3297,3297,19-01-18,33.61999893,18273200,5107979.98,0.004698966,11514.90039,54.10810089,29408940.34,0,-1,0,0,-1,0,0,0,,,,11514.90039
3298,3298,20-01-18,33.63000107,19713000,5308799.805,0.004528355,12759.59961,57.77999878,33869079.96,0,-1,0,0,-1,0,0,0,,,,12759.59961
3299,3299,21-01-18,33.63999939,20709700,5361720.215,0.004354681,11522.90039,50.17860031,30891283.98,0,-1,0,0,-1,0,0,0,,,,11522.90039
3300,3300,22-01-18,33.65000153,18494700,4804220.215,0.004370496,10772.2002,47.07979965,25876010.97,0,-1,0,0,-1,0,0,0,,,,10772.2002
3301,3301,23-01-18,33.65999985,19602200,4996919.922,0.004290241,10839.7998,46.50540161,27082805.8,0,-1,0,0,-1,0,0,0,,,,10839.7998
3302,3302,24-01-18,33.66999817,19491500,4967000,0.004290046,11399.5,48.90439987,28310658.25,0,-1,0,0,-1,0,0,0,,,,11399.5
3303,3303,25-01-18,33.68000031,20445100,4391700.195,0.003617308,11137.2002,40.2867012,24455622.14,0,-1,0,0,-1,0,0,0,,,,11137.2002
3304,3304,26-01-18,33.68999863,20057000,4293259.766,0.003605722,11090.09961,39.9878006,23806339.22,0,-1,0,0,-1,0,0,0,,,,11090.09961
3305,3305,27-01-18,33.70000076,20315700,4261500,0.003534521,11407.2002,40.31900024,24305891.82,0,-1,0,0,-1,0,0,0,,,,11407.2002
3306,3306,28-01-18,33.70999908,20445100,4260680.176,0.003512517,11694.5,41.07709885,24913262.16,0,-1,0,0,-1,0,0,0,,,,11694.5
3307,3307,29-01-18,33.72000122,19151200,3991500,0.003513967,11158.40039,39.21030045,22269377.58,0,-1,0,0,-1,0,0,0,,,,11158.40039
3308,3308,30-01-18,33.72999954,21609700,4495600.098,0.003508531,10035,35.20809937,22556673.49,0,-1,0,0,-1,0,0,0,,,,10035
3309,3309,31-01-18,33.74000168,15139800,3249419.922,0.003620769,10166.5,36.8105011,16517613.82,0,-1,0,0,-1,0,0,0,,,,10166.5
3310,3310,01-02-18,33.75,20703900,4428060.059,0.003609152,9052.580078,32.67210007,20042684.14,0,-1,0,0,-1,0,0,0,,,,9052.580078
3311,3311,02-02-18,33.75999832,21739100,4748720.215,0.003687291,8827.629883,32.54999924,20959972.24,0,-1,0,0,-1,0,0,0,,,,8827.629883
3312,3312,03-02-18,33.77000046,20445100,4243859.863,0.003504878,9224.389648,32.33039856,19573508.5,0,-1,0,0,-1,0,0,0,,,,9224.389648
3313,3313,04-02-18,33.77999878,23033100,4672640.137,0.003426412,8186.649902,28.05080032,19126634.46,0,-1,0,0,-1,0,0,0,,,,8186.649902
3314,3314,05-02-18,33.79000092,23938900,4972540.039,0.003509395,6914.259766,24.26490021,17190716.76,0,-1,0,0,-1,0,0,0,,,,6914.259766
3315,3315,06-02-18,33.79999924,24293100,4578540.039,0.003185156,7700.390137,24.52689934,17628272.28,0,-1,0,0,-1,0,0,0,,,,7700.390137
3316,3316,07-02-18,33.81000137,20149000,3772040.039,0.00316474,7581.799805,23.99440002,14299426.22,0,-1,0,0,-1,0,0,0,,,,7581.799805
3317,3317,08-02-18,33.81999969,18720000,3450959.961,0.003117293,8237.240234,25.67790031,14213193.12,0,-1,0,0,-1,0,0,0,,,,8237.240234
3318,3318,09-02-18,33.83000183,19291600,3551719.971,0.003114171,8689.839844,27.06159973,15431938.86,0,-1,0,0,-1,0,0,0,,,,8689.839844
3319,3319,10-02-18,33.84000015,20434800,3752600.098,0.00310715,8556.610352,26.58670044,16054768.42,0,-1,0,0,-1,0,0,0,,,,8556.610352
3320,3320,11-02-18,33.84999847,21578000,3898919.922,0.003058171,8070.799805,24.68190002,15733701.07,0,-1,0,0,-1,0,0,0,,,,8070.799805
3321,3321,12-02-18,33.86000061,23721500,4289939.941,0.003061724,8891.209961,27.22240067,19071378.37,0,-1,0,0,-1,0,0,0,,,,8891.209961
3322,3322,13-02-18,33.86999893,23435700,4237140.137,0.003061823,8516.240234,26.07519913,18042251.66,0,-1,0,0,-1,0,0,0,,,,8516.240234
3323,3323,14-02-18,33.88000107,25579200,4602520.02,0.00304805,9477.839844,28.88890076,21810973.81,0,-1,0,0,-1,0,0,0,,,,9477.839844
3324,3324,15-02-18,33.88999939,18720000,3403159.912,0.003080478,10016.5,30.85560036,17043875.63,0,-1,0,0,-1,0,0,0,,,,10016.5
3325,3325,16-02-18,33.90000153,22435400,4041520.02,0.003053378,10178.7002,31.07939911,20568710.31,0,-1,0,0,-1,0,0,0,,,,10178.7002
3326,3326,17-02-18,33.90999985,21292200,3822280.029,0.003043685,11092.09961,33.76089859,21198555.41,0,-1,0,0,-1,0,0,0,,,,11092.09961
3327,3327,18-02-18,33.91999817,23149900,4139160.156,0.003032417,10396.59961,31.52680016,21516595.43,0,-1,0,0,-1,0,0,0,,,,10396.59961
3328,3328,19-02-18,33.93000031,23149900,4151819.824,0.003042589,11159.7002,33.95439911,23166532.25,0,-1,0,0,-1,0,0,0,,,,11159.7002
3329,3329,20-02-18,33.93999863,21079200,3629459.961,0.002921929,11228.2002,32.80799866,20376151.52,0,-1,0,0,-1,0,0,0,,,,11228.2002
3330,3330,21-02-18,33.95000076,25265100,4306359.863,0.002893337,10456.2002,30.25329971,22514080.42,0,-1,0,0,-1,0,0,0,,,,10456.2002
3331,3331,22-02-18,33.95999908,22275200,3800199.951,0.002896827,9830.429688,28.47710037,18678799.21,0,-1,0,0,-1,0,0,0,,,,9830.429688
3332,3332,23-02-18,33.97000122,22125700,3847899.902,0.002953876,10149.5,29.98040009,19527130.03,0,-1,0,0,-1,0,0,0,,,,10149.5
3333,3333,24-02-18,33.97999954,21677200,3817219.971,0.002991833,9682.379883,28.96809959,18479886.93,0,-1,0,0,-1,0,0,0,,,,9682.379883
3334,3334,25-02-18,33.99000168,25564100,4357879.883,0.002897116,9586.459961,27.7730999,20888320.51,0,-1,0,0,-1,0,0,0,,,,9586.459961
3335,3335,26-02-18,34,21079200,3617379.883,0.002917353,10313.09961,30.08699989,18653199.53,0,-1,0,0,-1,0,0,0,,,,10313.09961
3336,3336,27-02-18,34.00999832,23919700,4101100.098,0.002915555,10564.40039,30.80109978,21662831.74,0,-1,0,0,-1,0,0,0,,,,10564.40039
3337,3337,28-02-18,34.02000046,23172200,3977600.098,0.002919834,10309.59961,30.10230064,20503732.21,0,-1,0,0,-1,0,0,0,,,,10309.59961
3338,3338,01-03-18,34.02999878,24667100,4229120.117,0.002917184,10907.59961,31.81949997,23064774.47,0,-1,0,0,-1,0,0,0,,,,10907.59961
3339,3339,02-03-18,34.04000092,23321700,3984020.02,0.002907508,11019.5,32.03929901,21950954.3,0,-1,0,0,-1,0,0,0,,,,11019.5
3340,3340,03-03-18,34.04999924,26909600,4575919.922,0.002895065,11438.7002,33.11579895,26171288.05,0,-1,0,0,-1,0,0,0,,,,11438.7002
3341,3341,04-03-18,34.06000137,22125700,3766939.941,0.002899388,11479.7002,33.28409958,21621670.59,0,-1,0,0,-1,0,0,0,,,,11479.7002
3342,3342,05-03-18,34.06999969,24373000,3814060.059,0.002665758,11433,30.4776001,21803074.32,0,-1,0,0,-1,0,0,0,,,,11433
3343,3343,06-03-18,34.08000183,25518000,3974479.98,0.002654015,10709.5,28.42320061,21282346.68,0,-1,0,0,-1,0,0,0,,,,10709.5
3344,3344,07-03-18,34.09000015,25681600,3994679.932,0.002651288,9906.799805,26.26580048,19787247.18,0,-1,0,0,-1,0,0,0,,,,9906.799805
3345,3345,08-03-18,34.09999847,26499500,4121259.766,0.002651653,9299.280273,24.65850067,19162374.82,0,-1,0,0,-1,0,0,0,,,,9299.280273
3346,3346,09-03-18,34.11000061,23882200,3719699.951,0.00265635,9237.049805,24.53680038,17179526.85,0,-1,0,0,-1,0,0,0,,,,9237.049805
3347,3347,10-03-18,34.11999893,22900800,3580540.039,0.002667331,8787.160156,23.43829918,15731389.38,0,-1,0,0,-1,0,0,0,,,,8787.160156
3348,3348,11-03-18,34.13000107,25027300,3904219.971,0.002662114,9532.740234,25.37719917,18608957.4,0,-1,0,0,-1,0,0,0,,,,9532.740234
3349,3349,12-03-18,34.13999939,26335900,4091939.941,0.002652251,9118.269531,24.18390083,18655705.65,0,-1,0,0,-1,0,0,0,,,,9118.269531
3350,3350,13-03-18,34.15000153,25845200,4071360.107,0.002689802,9144.150391,24.59600067,18614564.56,0,-1,0,0,-1,0,0,0,,,,9144.150391
